student_id,course_id,semester,login_count,content_views,assignment_submission_rate,average_session_minutes
STU01099,ME301,5,32,75,45.88,9.35
STU01100,CE301,1,61,162,89.73,32.04
STU01100,CE304,2,63,177,89.0,70.26
STU01100,CE303,3,39,91,96.43,39.38
STU01100,CE301,4,55,174,100.0,43.16
STU01100,CE301,5,62,86,86.05,57.99
STU01100,CE301,6,50,97,91.53,36.29
STU01101,EC303,1,70,142,85.54,2.0
STU01101,EC305,2,52,114,93.59,44.58
STU01102,CS302,1,17,38,41.18,8.61
STU01102,CS301,2,8,9,26.46,3.43
STU01103,EE303,1,44,161,58.67,22.08
STU01103,EE305,2,40,103,64.61,32.57
STU01103,EE302,3,25,171,71.47,25.35
STU01103,EE303,4,40,74,67.91,31.73
STU01103,EE301,5,45,165,59.38,3.82
STU01103,EE303,6,48,94,71.37,7.93
STU01104,CE301,1,13,0,14.09,16.06
STU01104,CE305,2,0,32,14.73,5.93
STU01104,CE303,3,28,32,30.27,10.48
STU01105,EE301,1,42,72,61.86,21.09
STU01105,EE302,2,29,75,47.39,33.6
STU01105,EE305,3,38,65,61.56,41.59
STU01105,EE303,4,22,0,41.92,2.0
STU01105,EE304,5,39,21,65.4,24.97
STU01105,EE305,6,30,62,52.05,5.68
STU01106,ME301,1,2,0,11.77,22.8
STU01106,ME305,2,4,6,15.78,2.0
STU01106,ME301,3,0,0,23.26,7.97
STU01106,ME302,4,18,0,5.07,18.85
STU01106,ME303,5,0,46,15.28,13.99
STU01107,IT303,1,42,155,90.98,36.93
STU01107,IT305,2,39,66,74.62,17.78
STU01108,CE304,1,32,58,63.11,40.47
STU01108,CE302,2,41,86,55.34,10.36
STU01108,CE302,3,41,71,65.03,33.85
STU01108,CE305,4,42,131,54.39,18.15
STU01108,CE303,5,41,45,46.37,25.33
STU01109,EE303,1,19,80,72.13,22.24
STU01109,EE302,2,33,125,51.84,8.84
STU01110,CS305,1,0,48,0.0,2.0
STU01110,CS304,2,0,51,27.29,13.68
STU01111,IT302,1,41,133,81.27,30.52
STU01111,IT304,2,61,106,89.45,46.43
STU01111,IT305,3,53,101,77.51,37.84
STU01111,IT301,4,60,138,72.35,32.08
STU01111,IT302,5,49,144,68.82,5.75
STU01112,EC303,1,18,55,8.37,4.55
STU01112,EC301,2,7,71,4.07,2.0
STU01113,EE305,1,52,105,66.58,39.86
STU01113,EE305,2,39,80,69.59,18.48
STU01113,EE303,3,53,87,69.86,33.8
STU01113,EE302,4,58,169,78.72,23.83
STU01114,EE302,1,43,124,69.88,27.84
STU01114,EE304,2,39,45,63.04,27.35
STU01114,EE305,3,48,128,60.35,37.45
STU01114,EE304,4,46,89,86.59,44.59
STU01114,EE302,5,44,79,70.73,25.65
STU01115,EC302,1,44,121,52.39,29.17
STU01115,EC305,2,18,148,65.95,25.67
STU01116,CE305,1,42,112,69.55,19.14
STU01116,CE304,2,29,74,80.56,23.01
STU01116,CE302,3,40,42,60.54,31.35
STU01117,EC304,1,43,89,56.42,26.2
STU01117,EC303,2,39,84,78.88,22.46
STU01117,EC302,3,41,112,58.62,19.8
STU01118,EE303,1,17,45,25.49,9.63
STU01118,EE304,2,0,10,15.65,2.63
STU01118,EE304,3,15,15,19.23,9.65
STU01118,EE304,4,0,45,21.26,7.62
STU01119,EE303,1,43,148,59.89,23.56
STU01119,EE301,2,38,113,56.02,19.53
STU01119,EE304,3,58,118,72.89,24.28
STU01119,EE303,4,41,70,63.02,29.03
STU01120,CE302,1,38,111,60.36,23.63
STU01120,CE302,2,38,78,57.03,20.87
STU01120,CE301,3,36,88,63.33,35.84
STU01120,CE304,4,29,124,69.53,40.89
STU01120,CE304,5,46,82,57.31,27.89
STU01120,CE303,6,46,97,49.84,12.65
STU01121,IT301,1,34,126,92.45,36.33
STU01121,IT302,2,41,94,61.75,29.16
STU01121,IT303,3,29,62,86.19,39.24
STU01122,CS304,1,65,126,86.75,32.5
STU01122,CS303,2,60,108,92.18,41.2
STU01122,CS303,3,52,187,88.24,48.47
STU01123,CE302,1,56,109,70.27,5.81
STU01123,CE302,2,40,123,75.7,42.18
STU01123,CE303,3,37,162,86.77,19.36
STU01123,CE305,4,42,111,86.41,37.33
STU01124,EC303,1,50,66,50.78,21.9
STU01124,EC304,2,22,33,43.36,16.43
STU01124,EC302,3,33,31,34.43,18.07
STU01124,EC301,4,10,22,25.34,20.0
STU01124,EC305,5,13,58,60.95,4.91
STU01124,EC305,6,25,20,50.39,7.9
STU01125,IT305,1,14,60,57.52,27.68
STU01125,IT305,2,27,11,66.37,25.22
STU01126,CE305,1,52,51,27.41,17.59
STU01126,CE302,2,32,56,64.7,9.24
STU01126,CE302,3,30,127,37.88,19.59
STU01127,CE303,1,40,52,52.42,22.7
STU01127,CE301,2,29,62,58.43,16.5
STU01127,CE301,3,19,92,66.74,38.53
STU01127,CE301,4,35,110,77.39,25.77
STU01127,CE303,5,56,86,40.56,27.09
STU01128,EC304,1,18,47,33.66,2.73
STU01128,EC305,2,22,0,20.59,13.67
STU01129,CS302,1,42,97,61.88,10.76
STU01129,CS301,2,39,59,57.37,23.2
STU01130,IT301,1,39,71,72.29,25.89
STU01130,IT304,2,47,102,44.23,13.63
STU01130,IT305,3,43,20,49.21,31.35
STU01130,IT305,4,40,98,43.31,24.34
STU01130,IT302,5,33,70,58.18,24.05
STU01130,IT303,6,30,85,74.43,29.46
STU01131,EC303,1,50,113,64.22,21.53
STU01131,EC305,2,46,115,49.85,31.08
STU01131,EC304,3,34,73,61.76,19.61
STU01131,EC305,4,36,103,63.99,37.1
STU01131,EC304,5,21,159,54.54,13.1
STU01132,EE303,1,33,60,70.0,16.08
STU01132,EE301,2,44,108,45.8,16.56
STU01132,EE303,3,44,83,53.42,31.62
STU01132,EE301,4,30,78,51.86,16.05
STU01132,EE301,5,48,72,42.99,13.54
STU01132,EE302,6,32,22,54.54,17.26
STU01133,ME305,1,3,10,19.71,2.0
STU01133,ME303,2,4,35,13.13,2.0
STU01133,ME305,3,0,0,1.35,2.0
STU01133,ME304,4,0,33,14.55,2.0
STU01133,ME302,5,19,0,0.0,2.0
STU01134,EE305,1,34,90,57.09,19.97
STU01134,EE301,2,39,111,73.09,20.01
STU01134,EE304,3,32,64,60.64,27.87
STU01135,IT303,1,44,122,35.12,35.45
STU01135,IT301,2,13,85,76.48,39.38
STU01135,IT303,3,37,72,66.09,19.71
STU01135,IT303,4,40,100,76.58,23.91
STU01136,IT305,1,34,49,44.44,5.99
STU01136,IT301,2,22,61,68.2,10.49
STU01136,IT301,3,26,54,43.29,30.19
STU01136,IT302,4,34,30,28.47,23.81
STU01136,IT304,5,27,59,26.98,9.39
STU01136,IT304,6,25,5,26.02,21.86
STU01137,IT301,1,35,63,33.67,29.08
STU01137,IT302,2,21,80,38.51,27.89
STU01137,IT301,3,57,65,50.63,8.3
STU01137,IT302,4,33,56,46.73,36.31
STU01137,IT305,5,37,84,40.81,15.0
STU01137,IT303,6,31,64,68.7,17.55
STU01138,EE305,1,0,41,20.67,21.7
STU01138,EE301,2,6,0,18.6,10.67
STU01138,EE302,3,3,0,9.34,7.74
STU01138,EE301,4,0,10,3.61,6.89
STU01138,EE302,5,0,8,0.72,19.51
STU01139,ME302,1,43,81,42.56,26.18
STU01139,ME303,2,38,110,51.33,31.94
STU01139,ME301,3,25,23,57.52,13.81
STU01140,CS305,1,62,97,54.82,20.53
STU01140,CS304,2,42,93,64.42,33.42
STU01140,CS304,3,41,145,70.07,25.8
STU01140,CS304,4,41,103,69.13,35.12
STU01140,CS305,5,31,109,54.14,21.13
STU01140,CS305,6,31,76,71.6,29.09
STU01141,CE301,1,0,19,21.73,10.72
STU01141,CE302,2,0,26,14.15,6.89
STU01141,CE305,3,17,13,22.19,5.04
STU01141,CE305,4,11,64,15.82,10.97
STU01142,EC303,1,9,99,54.99,11.02
STU01142,EC302,2,44,53,31.25,26.36
STU01142,EC305,3,17,77,24.61,6.46
STU01143,ME301,1,48,122,69.86,45.42
STU01143,ME302,2,46,124,83.91,33.43
STU01143,ME305,3,64,93,82.66,28.29
STU01143,ME301,4,73,120,66.7,26.68
STU01143,ME303,5,59,79,70.62,18.2
STU01144,CE305,1,65,138,71.12,36.53
STU01144,CE305,2,64,107,59.73,32.05
STU01145,CE305,1,3,103,62.08,28.3
STU01145,CE303,2,14,69,68.06,34.85
STU01145,CE305,3,42,71,70.48,29.12
STU01145,CE301,4,37,94,62.36,32.39
STU01145,CE303,5,19,109,67.25,18.02
STU01145,CE304,6,21,92,43.44,2.0
STU01146,ME305,1,42,71,45.64,26.67
STU01146,ME303,2,28,28,42.47,27.66
STU01146,ME301,3,23,28,60.08,12.29
STU01146,ME302,4,53,95,33.85,20.94
STU01146,ME305,5,24,81,25.4,5.9
STU01146,ME305,6,31,93,31.78,12.41
STU01147,IT303,1,30,68,57.32,32.07
STU01147,IT303,2,35,117,70.88,22.79
STU01147,IT305,3,27,67,38.85,33.4
STU01148,CE305,1,33,74,65.05,4.36
STU01148,CE302,2,20,74,68.41,2.0
STU01148,CE301,3,29,31,25.34,23.12
STU01148,CE302,4,33,84,19.85,16.57
STU01148,CE302,5,30,104,50.47,13.49
STU01148,CE304,6,23,62,44.32,9.03
STU01149,EC305,1,54,142,84.18,32.99
STU01149,EC305,2,73,176,80.05,44.75
STU01149,EC302,3,33,191,100.0,15.67
STU01149,EC301,4,55,153,74.48,24.05
STU01149,EC304,5,51,87,93.07,37.37
STU01150,EC302,1,20,63,45.13,19.64
STU01150,EC303,2,12,53,14.79,17.85
STU01150,EC305,3,34,31,27.52,7.81
STU01150,EC303,4,14,63,37.15,2.0
STU01150,EC302,5,0,21,31.66,2.06
STU01151,EE301,1,32,35,42.17,8.31
STU01151,EE301,2,20,10,36.28,29.2
STU01151,EE304,3,16,66,43.77,21.65
STU01151,EE302,4,10,34,41.01,10.73
STU01151,EE303,5,17,29,39.3,4.49
STU01151,EE305,6,16,93,31.43,12.28
STU01152,EC305,1,21,74,73.62,9.3
STU01152,EC305,2,22,0,37.29,15.71
STU01152,EC304,3,35,125,46.32,18.25
STU01152,EC301,4,56,67,75.46,36.19
STU01152,EC305,5,24,117,55.83,3.58
STU01153,CE304,1,25,56,57.75,18.47
STU01153,CE302,2,5,15,42.79,17.41
STU01153,CE305,3,1,27,34.54,4.73
STU01153,CE304,4,20,28,29.46,16.07
STU01154,EE302,1,34,79,23.6,23.24
STU01154,EE305,2,30,46,21.0,18.09
STU01154,EE301,3,26,80,13.77,11.67
STU01155,IT303,1,56,113,100.0,26.44
STU01155,IT305,2,64,137,90.64,22.35
STU01155,IT302,3,68,108,73.03,15.49
STU01156,EC303,1,43,118,81.22,32.25
STU01156,EC301,2,39,97,100.0,42.85
STU01156,EC304,3,47,143,71.42,40.25
STU01156,EC301,4,47,178,80.05,21.37
STU01156,EC305,5,37,68,72.42,10.13
STU01156,EC305,6,42,119,53.91,36.67
STU01157,EE301,1,21,62,29.7,17.15
STU01157,EE301,2,19,95,36.41,11.08
STU01157,EE305,3,40,92,49.6,15.73
STU01157,EE301,4,15,93,26.43,6.8
STU01157,EE302,5,14,114,38.3,22.29
STU01158,IT301,1,17,31,27.9,12.51
STU01158,IT304,2,26,55,7.02,2.7
STU01159,CS303,1,48,124,63.79,20.02
STU01159,CS303,2,46,97,80.04,22.78
STU01159,CS303,3,50,123,77.43,24.39
STU01159,CS304,4,53,106,80.98,37.07
STU01159,CS302,5,49,102,72.45,25.81
STU01159,CS305,6,47,141,78.23,29.94
STU01160,CE302,1,24,45,57.35,12.32
STU01160,CE303,2,0,94,44.76,27.56
STU01160,CE303,3,28,0,50.73,31.52
STU01160,CE301,4,22,35,45.12,18.35
STU01160,CE304,5,16,53,57.58,10.51
STU01161,IT303,1,0,26,6.17,12.2
STU01161,IT302,2,0,0,0.0,2.0
STU01161,IT304,3,15,41,9.32,5.08
STU01161,IT304,4,3,27,26.31,7.51
STU01161,IT302,5,6,20,0.0,9.0
STU01161,IT303,6,16,0,0.0,4.09
STU01162,EC301,1,25,20,50.55,27.08
STU01162,EC304,2,26,68,44.56,23.05
STU01162,EC301,3,35,95,9.51,21.0
STU01162,EC305,4,33,91,31.01,8.11
STU01162,EC303,5,31,63,37.81,19.91
STU01162,EC304,6,52,84,46.83,23.03
STU01163,IT302,1,25,48,38.76,24.15
STU01163,IT302,2,34,55,39.32,8.67
STU01164,EE301,1,45,107,72.98,36.12
STU01164,EE303,2,18,75,78.25,36.86
STU01164,EE302,3,49,87,83.93,47.9
STU01165,ME304,1,0,11,19.61,19.45
STU01165,ME304,2,25,25,43.89,17.68
STU01165,ME304,3,29,3,29.95,2.0
STU01165,ME302,4,19,90,23.42,6.0
STU01166,ME301,1,67,122,77.96,30.91
STU01166,ME301,2,49,129,69.76,33.43
STU01167,EE302,1,45,80,55.72,37.28
STU01167,EE302,2,73,141,69.08,41.68
STU01168,EE304,1,22,32,8.7,16.06
STU01168,EE305,2,13,37,0.0,3.82
STU01168,EE304,3,12,25,21.74,16.15
STU01169,EC302,1,10,24,4.06,2.0
STU01169,EC301,2,8,53,2.44,2.0
STU01169,EC303,3,23,27,13.51,8.25
STU01170,CS301,1,52,95,56.13,29.08
STU01170,CS305,2,22,73,66.04,11.86
STU01170,CS301,3,28,133,40.11,28.39
STU01170,CS304,4,39,74,39.96,27.85
STU01170,CS305,5,44,38,64.75,35.36
STU01170,CS301,6,32,35,48.31,42.2
STU01171,EC303,1,30,83,77.54,16.64
STU01171,EC302,2,32,114,80.35,23.91
STU01171,EC302,3,42,42,53.34,33.58
STU01171,EC301,4,52,145,54.66,19.97
STU01172,ME305,1,29,75,62.82,18.6
STU01172,ME302,2,40,141,77.86,28.08
STU01172,ME304,3,30,118,71.59,27.83
STU01172,ME302,4,45,60,47.22,7.62
STU01172,ME301,5,18,61,53.51,40.82
STU01173,CE304,1,38,88,82.09,9.76
STU01173,CE301,2,42,123,52.75,11.69
STU01174,ME305,1,16,28,27.22,15.4
STU01174,ME302,2,15,0,26.49,2.0
STU01174,ME304,3,27,51,50.38,2.0
STU01174,ME302,4,28,24,19.97,7.81
STU01175,CE305,1,17,136,56.99,25.07
STU01175,CE301,2,29,95,54.51,2.0
STU01175,CE305,3,18,41,30.95,19.98
STU01176,CS301,1,44,41,44.53,16.51
STU01176,CS302,2,32,32,76.83,32.34
STU01176,CS301,3,28,62,56.83,9.18
STU01176,CS305,4,41,73,21.39,10.41
STU01176,CS304,5,36,120,55.2,36.26
STU01177,IT304,1,38,108,49.57,10.37
STU01177,IT304,2,28,118,60.19,43.01
STU01177,IT302,3,48,90,52.61,46.98
STU01177,IT305,4,30,109,63.48,36.47
STU01177,IT301,5,47,116,66.05,20.22
STU01178,EE304,1,41,40,23.2,14.99
STU01178,EE301,2,14,60,12.46,20.55
STU01179,ME302,1,29,85,37.65,12.61
STU01179,ME303,2,21,85,33.02,3.38
STU01179,ME301,3,19,42,53.12,15.89
STU01180,EE301,1,58,131,85.31,32.03
STU01180,EE305,2,34,65,65.19,39.89
STU01180,EE301,3,79,88,60.28,38.95
STU01180,EE304,4,50,66,80.25,31.92
STU01181,CE305,1,72,135,79.76,35.76
STU01181,CE301,2,63,218,87.39,25.03
STU01182,IT305,1,35,49,39.63,2.0
STU01182,IT304,2,18,37,63.39,2.0
STU01182,IT305,3,32,49,33.42,11.41
STU01182,IT302,4,13,6,34.29,26.42
STU01183,IT305,1,59,69,50.98,21.6
STU01183,IT305,2,49,97,38.69,38.63
STU01183,IT302,3,64,67,63.35,39.84
STU01183,IT301,4,28,78,73.13,20.57
STU01183,IT301,5,29,124,40.61,17.38
STU01183,IT305,6,35,85,55.62,10.86
STU01184,EE303,1,26,73,29.11,13.8
STU01184,EE302,2,22,19,41.79,21.68
STU01184,EE305,3,10,14,42.43,22.76
STU01184,EE305,4,6,23,48.99,18.66
STU01184,EE301,5,4,56,22.11,13.55
STU01184,EE303,6,3,82,36.85,10.34
STU01185,CS305,1,21,37,50.72,7.85
STU01185,CS301,2,36,58,26.99,10.16
STU01185,CS301,3,0,26,22.58,2.34
STU01185,CS302,4,29,16,45.39,6.27
STU01185,CS305,5,28,79,37.27,9.54
STU01185,CS304,6,9,60,34.24,26.52
STU01186,CE302,1,22,105,28.85,10.7
STU01186,CE301,2,7,34,49.29,2.0
STU01186,CE303,3,18,145,45.81,14.18
STU01186,CE301,4,23,65,21.46,14.71
STU01186,CE304,5,11,91,25.49,2.0
STU01187,EC305,1,30,3,39.39,10.88
STU01187,EC304,2,36,76,48.59,27.61
STU01187,EC305,3,38,38,39.03,10.05
STU01187,EC305,4,27,31,35.83,24.98
STU01187,EC302,5,12,120,43.13,2.0
STU01187,EC303,6,32,49,43.47,18.18
STU01188,EC301,1,1,0,0.0,5.73
STU01188,EC305,2,0,34,9.18,13.58
STU01188,EC304,3,0,0,3.93,2.0
STU01188,EC302,4,3,50,23.76,2.0
STU01188,EC301,5,14,37,12.46,15.52
STU01189,EC303,1,16,49,10.25,15.14
STU01189,EC304,2,5,60,1.21,13.27
STU01190,EE305,1,20,93,10.37,14.8
STU01190,EE301,2,35,63,26.22,12.32
STU01190,EE302,3,26,112,48.51,23.87
STU01190,EE305,4,16,15,31.59,18.76
STU01190,EE303,5,31,37,51.7,2.0
STU01191,EC303,1,2,0,8.63,2.0
STU01191,EC305,2,2,93,5.58,4.99
STU01191,EC304,3,8,60,27.19,8.11
STU01191,EC302,4,4,65,14.73,20.35
STU01192,EC305,1,17,52,23.06,12.95
STU01192,EC302,2,5,62,33.94,2.0
STU01192,EC302,3,14,68,29.2,11.47
STU01192,EC304,4,27,38,48.21,9.51
STU01193,CS305,1,16,31,20.14,19.48
STU01193,CS303,2,26,46,8.34,18.89
STU01193,CS302,3,0,15,31.43,11.25
STU01194,CS303,1,44,76,44.85,18.1
STU01194,CS305,2,26,96,52.94,5.08
STU01195,CS302,1,52,132,72.19,13.46
STU01195,CS304,2,52,112,86.06,31.42
STU01195,CS305,3,50,89,81.66,41.32
STU01195,CS304,4,44,107,75.3,33.85
STU01195,CS302,5,45,193,70.05,32.11
STU01196,IT305,1,56,87,71.11,12.5
STU01196,IT301,2,62,82,54.18,29.42
STU01196,IT305,3,52,114,66.12,35.4
STU01196,IT305,4,42,110,72.49,41.65
STU01196,IT303,5,54,125,41.33,19.0
STU01196,IT301,6,62,58,51.34,21.04
STU01197,CS303,1,19,37,39.88,5.94
STU01197,CS305,2,44,83,24.84,4.16
STU01197,CS301,3,20,103,38.01,17.24
STU01197,CS304,4,16,124,52.72,15.83
STU01197,CS303,5,3,0,33.55,22.82
STU01197,CS301,6,35,79,34.26,24.8
STU01198,ME305,1,11,41,39.86,12.22
STU01198,ME305,2,0,24,8.13,2.0
STU01198,ME301,3,25,21,18.88,12.57
STU01198,ME305,4,6,83,1.03,21.06
STU01199,CS301,1,38,97,75.21,26.83
STU01199,CS305,2,20,118,65.65,21.27
STU01199,CS305,3,28,75,78.84,36.46
STU01200,EC301,1,30,90,56.13,17.8
STU01200,EC303,2,46,115,49.36,25.61
STU01200,EC304,3,26,123,55.18,9.23
STU01200,EC301,4,19,9,54.59,30.6
